Time Interval,Close,Net Chg,Open,High,Low,Tick Count
04:30 - 05:00,6047.9,-9.11,6057.59,6058.9,6047.24,120
05:00 - 05:30,6052.49,4.59,6048.41,6055.32,6046.5,120
05:30 - 06:00,6037.04,-15.45,6052.09,6053.74,6036.37,120
06:00 - 06:30,6039.47,2.43,6038.09,6045.14,6036.76,120
06:30 - 07:00,6038.75,-0.72,6039.81,6041.56,6034.82,120
07:00 - 07:30,6035.29,-3.46,6040.39,6040.95,6032.69,120
07:30 - 08:00,6041.11,5.82,6034.95,6042.02,6034.85,120
08:00 - 08:30,6040.27,-0.84,6040.83,6043.72,6039.07,120
08:30 - 09:00,6035.98,-4.29,6040.97,6041.99,6035.16,120
09:00 - 09:30,6036.19,0.21,6035.78,6037.38,6033.89,120
09:30 - 10:00,6035.94,-0.25,6035.71,6037.75,6029.27,120
10:00 - 10:30,6020.78,-15.16,6034.46,6036.72,6020.78,120
10:30 - 11:00,6027.9,7.12,6020.74,6027.9,6019.42,120
11:00 - 11:30,6018.84,-9.06,6026.27,6031.93,6016.77,120
11:30 - 12:00,6024.26,5.42,6018.84,6024.26,6018.84,60
03:00 - 03:30,5938.62,-85.64,5924.06,5941.14,5917.42,120
03:30 - 04:00,5928.39,-10.23,5938.38,5942.83,5923.03,120
04:00 - 04:30,5903.82,-24.57,5927,5928.05,5903.8,120
04:30 - 05:00,5908.03,4.21,5904.53,5910.93,5901.85,120
05:00 - 05:30,5896.19,-11.84,5906.75,5906.75,5887.5,120
05:30 - 06:00,5881.22,-14.97,5896.19,5897.38,5876.96,120
06:00 - 06:30,5898.04,16.82,5880.64,5898.06,5875.42,120
06:30 - 07:00,5888.82,-9.22,5899.15,5902.01,5885.87,120
07:00 - 07:30,5897.88,9.06,5889.13,5901.65,5889.13,120
07:30 - 08:00,5889.76,-8.12,5897.14,5898.11,5888.15,120
08:00 - 08:30,5880.88,-8.88,5890.96,5891.86,5880.71,120
08:30 - 09:00,5873.26,-7.62,5880.28,5880.5,5873.26,120
09:00 - 09:30,5858.27,-14.99,5873.73,5874.41,5856.1,120
09:30 - 10:00,5882.77,24.5,5853.06,5889.31,5853.06,120
10:00 - 10:30,5871.42,-11.35,5881.34,5881.64,5865.12,120
10:30 - 11:00,5860.82,-10.6,5871.64,5872.92,5851,120
11:00 - 11:30,5860.29,-0.53,5860.54,5866.89,5859.42,120
11:30 - 12:00,5863.02,2.73,5860.13,5863.02,5858.45,60
03:00 - 03:30,5885.87,22.85,5886.81,5899.79,5884.38,119
03:30 - 04:00,5876.67,-9.2,5885.19,5887.58,5875.95,120
04:00 - 04:30,5865.58,-11.09,5876.87,5878.44,5861.06,120
04:30 - 05:00,5863.44,-2.14,5866.61,5872.63,5861.57,120
05:00 - 05:30,5863.41,-0.03,5864.94,5876.62,5863.41,120
05:30 - 06:00,5869.97,6.56,5864.82,5872.9,5864.82,120
06:00 - 06:30,5870.77,0.8,5867.83,5870.77,5857.23,120
06:30 - 07:00,5880.39,9.62,5871.84,5880.43,5866.57,120
07:00 - 07:30,5889.06,8.67,5880.42,5889.43,5876.59,120
07:30 - 08:00,5888.59,-0.47,5887.9,5894.78,5885.98,120
08:00 - 08:30,5887.82,-0.77,5887.67,5893.77,5886.08,120
08:30 - 09:00,5890.94,3.12,5887.47,5895.3,5887.47,120
09:00 - 09:30,5897.89,6.95,5890.74,5897.89,5888.57,120
09:30 - 10:00,5903.61,5.72,5897.89,5906.23,5887.58,120
10:00 - 10:30,5921.55,17.94,5904.13,5925.07,5900.91,120
10:30 - 11:00,5932.4,10.85,5921.95,5932.4,5919.78,120
11:00 - 11:30,5926.42,-5.98,5932.48,5933.72,5924.81,120
