Time Interval,Close,Net Chg,Open,High,Low,Tick Count
14:00 - 14:30,11398.2,-29.44,11421.24,11421.24,11303.6,120
14:30 - 15:00,11302.15,-96.05,11399.48,11416.31,11298.03,120
15:00 - 15:30,11290.38,-11.77,11295.82,11376.46,11264.46,120
15:30 - 16:00,11213.8,-76.58,11289.1,11297.23,11172.73,120
16:00 - 16:30,11228.49,14.69,11228.49,11228.49,11228.49,81
09:30 - 10:00,11906.6,678.11,11909.65,12015.66,11897.49,120
10:00 - 10:30,12005.99,99.39,11903.8,12025.18,11823.86,120
10:30 - 11:00,11991.92,-14.07,12008.29,12049.94,11891.22,120
11:00 - 11:30,12155.2,163.28,11994.26,12163.79,11994.26,120
11:30 - 12:00,12184.27,29.07,12157.27,12205.98,12142.6,120
12:00 - 12:30,12280,95.73,12193.42,12280,12161.7,120
12:30 - 13:00,12262.54,-17.46,12283.5,12349.39,12262.54,120
13:00 - 13:30,12236.35,-26.19,12253.69,12285.63,12181.19,120
13:30 - 14:00,12144.15,-92.2,12226.28,12263.37,12139.73,120
14:00 - 14:30,12187.41,43.26,12143.16,12200.77,12079.5,120
14:30 - 15:00,12278.32,90.91,12180.56,12278.32,12139.54,120
15:00 - 15:30,12341.5,63.18,12291.12,12341.5,12276.39,120
15:30 - 16:00,12564.79,223.29,12347.7,12588.28,12347.1,120
16:00 - 16:30,12571.08,6.29,12571.08,12571.08,12571.08,81
09:30 - 10:00,12564.67,-6.41,12588.14,12813.58,12496.27,120
10:00 - 10:30,12649.37,84.7,12568.26,12718.67,12511.34,120
10:30 - 11:00,12885.98,236.61,12659.14,12885.98,12658.8,120
11:00 - 11:30,12942.29,56.31,12870.78,12947.85,12811.28,120
11:30 - 12:00,13029.99,87.7,12927.78,13036.74,12911.07,120
12:00 - 12:30,13291.86,261.87,13026.15,13299.73,13018.89,120
12:30 - 13:00,13445.26,153.4,13292.86,13477.96,13235.31,120
13:00 - 13:30,13612.59,167.33,13462.45,13612.59,13450.9,120
13:30 - 14:00,13531.28,-81.31,13608.57,13690.39,13520.93,120
14:00 - 14:30,13423.76,-107.52,13536.29,13549.72,13401.35,120
14:30 - 15:00,13417.65,-6.11,13415.71,13451.52,13301.13,120
15:00 - 15:30,13383.69,-33.96,13406.12,13460.19,13353.71,120
15:30 - 16:00,13057.43,-326.26,13363.03,13396.08,13057.43,120
16:00 - 16:30,13139.23,81.8,13139.23,13139.23,13139.23,81
09:30 - 10:00,13472.94,333.71,13154.1,13487.3,13143.54,120
10:00 - 10:30,13542.26,69.32,13474.08,13585.66,13410.17,120
10:30 - 11:00,13512.2,-30.06,13526.36,13592.34,13469.39,120
11:00 - 11:30,13550.1,37.9,13519.33,13562.64,13492.42,120
11:30 - 12:00,13553.85,3.75,13544.9,13573.75,13522.74,120
12:00 - 12:30,13525.06,-28.79,13553.8,13560.81,13432.6,120
12:30 - 13:00,13537.78,12.72,13521.99,13579.14,13521.59,120
13:00 - 13:30,13402.42,-135.36,13534.68,13536.73,13402.42,120
13:30 - 14:00,13370.43,-31.99,13400.31,13445.61,13347.06,120
14:00 - 14:30,13348.4,-22.03,13367.45,13380.02,13313.41,120
14:30 - 15:00,13278.61,-69.79,13351.21,13369.7,13273.77,120
15:00 - 15:30,13218.44,-60.17,13273.98,13285.87,13138.34,120
15:30 - 16:00,13364.28,145.84,13216.79,13367.64,13157.56,120
16:00 - 16:30,13371.17,6.89,13371.17,13371.17,13371.17,81
09:30 - 10:00,12749.44,-621.73,12942.91,12942.91,12712.41,120
10:00 - 10:30,12738.48,-10.96,12742.35,12819.4,12717.25,120
10:30 - 11:00,12770.3,31.82,12744.05,12793.82,12662.55,120
11:00 - 11:30,12854.41,84.11,12768.51,12956.54,12755.62,120
11:30 - 12:00,12762.35,-92.06,12868.92,12871.95,12757.81,120
12:00 - 12:30,12720.74,-41.61,12761.86,12762.1,12714.13,120
12:30 - 13:00,12785.11,64.37,12717.68,12841.56,12708.64,120
13:00 - 13:30,12711.68,-73.43,12785.53,12794.35,12693.61,120
13:30 - 14:00,12744.35,32.67,12715.89,12852.87,12715.89,120
14:00 - 14:30,12745.59,1.24,12739.76,12759.22,12704.37,120
14:30 - 15:00,12744.21,-1.38,12749.92,12767.05,12696.27,120
15:00 - 15:30,12943.21,199,12745.85,12963.6,12733.48,120
15:30 - 16:00,12687.23,-255.98,12935.12,12935.12,12630.27,120
16:00 - 16:30,12687.74,0.51,12687.74,12687.74,12687.74,81
09:30 - 10:00,12597.3,-90.44,12780.91,12782.33,12548.96,120
10:00 - 10:30,12668,70.7,12594.46,12668,12568.86,120
10:30 - 11:00,12684.11,16.11,12662.51,12726.65,12662.26,120
11:00 - 11:30,12863.47,179.36,12686.4,12868.57,12678.55,120
11:30 - 12:00,12855.51,-7.96,12871.32,12892.45,12808.64,120
12:00 - 12:30,12838.12,-17.39,12857.74,12857.74,12793.35,120
12:30 - 13:00,12850.01,11.89,12838.83,12850.67,12795.47,120
13:00 - 13:30,12804.08,-45.93,12852.13,12852.13,12786.91,120
13:30 - 14:00,12779.43,-24.65,12802.74,12802.74,12768.1,120
14:00 - 14:30,12737.92,-41.51,12777.24,12777.24,12683.3,120
14:30 - 15:00,12761.7,23.78,12738.25,12801.89,12735.71,120
15:00 - 15:30,12828.47,66.77,12762.46,12895.88,12762.46,120
15:30 - 16:00,13033.26,204.79,12829.98,13048.44,12829.98,120
16:00 - 16:30,13038.5,5.24,13038.5,13038.5,13038.5,81
09:30 - 10:00,13293.8,255.3,13083.92,13349.86,13083.92,120
10:00 - 10:30,13340.18,46.38,13292.61,13409.87,13292.61,120
10:30 - 11:00,13464.9,124.72,13343.11,13505.26,13343.11,120
11:00 - 11:30,13525.77,60.87,13467.97,13526.39,13438.53,120
11:30 - 12:00,13527.44,1.67,13518.89,13531.21,13477.77,120
12:00 - 12:30,13420.93,-106.51,13531.77,13557.62,13407.77,120
12:30 - 13:00,13306.81,-114.12,13429.26,13429.26,13305.34,120
13:00 - 13:30,13282.86,-23.95,13307.73,13331.56,13262.65,120
13:30 - 14:00,13341.88,59.02,13287.65,13349.82,13273.92,120
14:00 - 14:30,13343.83,1.95,13340.16,13365.9,13328.37,120
14:30 - 15:00,13341.97,-1.86,13345.3,13380,13334.66,120
15:00 - 15:30,13257.79,-84.18,13342.62,13357.32,13236.97,120
15:30 - 16:00,13334.58,76.79,13252.44,13389.16,13252.44,120
16:00 - 16:30,13378.75,44.17,13370.96,13378.75,13370.96,81
09:30 - 10:00,13061.65,-317.1,12966.82,13101.07,12896.62,120
10:00 - 10:30,13053.61,-8.04,13054.66,13095.58,12952.07,120
10:30 - 11:00,13065.56,11.95,13049.51,13138.05,13041.65,120
11:00 - 11:30,12973.86,-91.7,13060.7,13080.75,12973.86,120
11:30 - 12:00,12970.66,-3.2,12978.77,13015.82,12964.32,120
12:00 - 12:30,12905.66,-65,12970.52,12970.52,12905.66,120
12:30 - 13:00,12838.19,-67.47,12904.67,12911.56,12837.8,120
13:00 - 13:30,12895.22,57.03,12831.62,12909.46,12826.91,120
13:30 - 14:00,12926.93,31.71,12897.77,12929.98,12875.36,120
14:00 - 14:30,12967.09,40.16,12927.44,12986.44,12916.66,120
14:30 - 15:00,12909.84,-57.25,12963.81,12963.81,12909.8,120
15:00 - 15:30,12860.07,-49.77,12911.93,12920.06,12860.07,120
15:30 - 16:00,12871.46,11.39,12859.14,12918.14,12813.98,120
16:00 - 16:30,12876.37,4.91,12876.37,12876.37,12876.37,81
09:30 - 10:00,12983,106.63,12946.62,13095.38,12944.73,120
10:00 - 10:30,13022.72,39.72,12980.38,13029.43,12954.34,120
10:30 - 11:00,13202.07,179.35,13025.92,13248.61,13025.92,120
11:00 - 11:30,13089.71,-112.36,13200.57,13208.2,13075.07,120
11:30 - 12:00,13094.73,5.02,13092.21,13120.13,13064.52,120
12:00 - 12:30,13117.81,23.08,13099.37,13138.01,13097.03,120
12:30 - 13:00,13119.33,1.52,13118,13136.21,13104.48,120
13:00 - 13:30,13014.68,-104.65,13123.55,13149.28,13013.43,120
13:30 - 14:00,13070.97,56.29,13009.5,13073.34,12996.82,120
14:00 - 14:30,12984.54,-86.43,13069.4,13072.06,12920.99,120
14:30 - 15:00,13051.26,66.72,12981.36,13058.45,12961.06,120
15:00 - 15:30,13054.82,3.56,13054.86,13076.83,13016.93,120
15:30 - 16:00,13085.99,31.17,13058.28,13154.78,13002.25,120
16:00 - 16:30,13097.84,11.85,13097.76,13097.84,13097.76,81
09:30 - 10:00,13084.5,-13.34,13108.27,13171.19,13011.82,120
10:00 - 10:30,12985.84,-98.66,13073.5,13112.72,12983.59,120
10:30 - 11:00,12942.43,-43.41,12985.05,12997.65,12922.92,120
11:00 - 11:30,12925.83,-16.6,12945.89,12973.28,12919.85,120
11:30 - 12:00,12895.59,-30.24,12919.99,12937.47,12861.31,120
12:00 - 12:30,12847.64,-47.95,12899.73,12906.48,12829.38,120
12:30 - 13:00,12922.86,75.22,12851.38,12961.19,12851.38,120
13:00 - 13:30,12889.5,-33.36,12922.74,12934.12,12879.86,120
13:30 - 14:00,12866.96,-22.54,12890.43,12890.43,12851.22,120
14:00 - 14:30,12869.13,2.17,12871.23,12881.81,12830.75,120
14:30 - 15:00,12919.88,50.75,12873.55,12934.87,12836.42,120
15:00 - 15:30,12891.42,-28.46,12925.16,12939.09,12876.82,120
15:30 - 16:00,12945.31,53.89,12890.98,12958.63,12870.92,120
16:00 - 16:30,12938.3,-7.01,12938.3,12938.3,12938.3,81
09:30 - 10:00,13396.01,457.71,13362.37,13441.53,13300.13,120
10:00 - 10:30,13425.14,29.13,13404.23,13488.19,13404.23,120
10:30 - 11:00,13373.45,-51.69,13422.22,13424.38,13343.74,120
11:00 - 11:30,13410.01,36.56,13398.14,13411.27,13366.12,120
11:30 - 12:00,13465.45,55.44,13410.3,13481.18,13409.43,120
12:00 - 12:30,13481.94,16.49,13468.91,13498.16,13455.8,120
12:30 - 13:00,13463.89,-18.05,13482.94,13490.38,13450.99,120
13:00 - 13:30,13443.99,-19.9,13469.6,13484.3,13443.99,120
13:30 - 14:00,13445.06,1.07,13443.48,13480.47,13416.83,120
14:00 - 14:30,13456.34,11.28,13443.79,13461.98,13430.63,120
14:30 - 15:00,13448.71,-7.63,13456.85,13473.32,13448.71,120
15:00 - 15:30,13463.28,14.57,13444.4,13482.53,13432.2,120
15:30 - 16:00,13588.92,125.64,13464.27,13603,13455.07,120
16:00 - 16:30,13592.7,3.78,13592.7,13592.7,13592.7,81
09:30 - 10:00,14053.76,461.06,13937.92,14062.71,13878.18,120
10:00 - 10:30,13849.17,-204.59,14058.6,14058.83,13826.51,120
10:30 - 11:00,13779.75,-69.42,13849.03,13919.17,13718.11,120
11:00 - 11:30,13792.49,12.74,13781.8,13883.03,13759.14,120
11:30 - 12:00,13820.7,28.21,13795.21,13887.86,13795.21,120
12:00 - 12:30,13856.38,35.68,13829.81,13887.6,13829.81,120
12:30 - 13:00,13858.09,1.71,13860.68,13896.99,13839.98,120
13:00 - 13:30,13838.73,-19.36,13862.14,13888.41,13810.94,120
13:30 - 14:00,13776.84,-61.89,13836.11,13838.08,13774.35,120
14:00 - 14:30,13753.25,-23.59,13779.18,13779.18,13700.57,120
14:30 - 15:00,13602.17,-151.08,13746.3,13756,13571.48,120
15:00 - 15:30,13603.62,1.45,13601.04,13697.46,13600.76,120
15:30 - 16:00,13622.92,19.3,13601.06,13736.85,13589.07,120
16:00 - 16:30,13614.14,-8.78,13614.14,13614.14,13614.14,81
09:30 - 10:00,13638.04,23.9,13725.95,13755.33,13638.04,120
10:00 - 10:30,13662.86,24.82,13627.7,13674.45,13588.4,120
10:30 - 11:00,13734.06,71.2,13663.99,13737.46,13656.99,120
11:00 - 11:30,13801.28,67.22,13733.09,13805.66,13720.77,120
11:30 - 12:00,13811.85,10.57,13800.38,13842.71,13785.9,120
12:00 - 12:30,13839.53,27.68,13808.73,13862.65,13797.78,120
12:30 - 13:00,13860.35,20.82,13837.51,13877.36,13830.1,120
13:00 - 13:30,13874.8,14.45,13861.82,13887.17,13837.44,120
13:30 - 14:00,13844.38,-30.42,13873.92,13879.65,13826.31,120
14:00 - 14:30,13886.14,41.76,13843.13,13894,13841.19,120
14:30 - 15:00,13939.84,53.7,13887.7,13939.84,13876.89,120
15:00 - 15:30,13930.15,-9.69,13939.45,13962.06,13913.56,120
15:30 - 16:00,13920.01,-10.14,13933.03,13964.92,13894.35,120
16:00 - 16:30,13925.71,5.7,13925.71,13925.71,13925.71,81
09:30 - 10:00,14311.39,385.68,14081.97,14329.19,14037.9,120
10:00 - 10:30,14193.43,-117.96,14316.91,14316.91,14103.78,120
10:30 - 11:00,14245.22,51.79,14192.97,14294.8,14183.13,120
11:00 - 11:30,14185,-60.22,14254.37,14254.37,14156.19,120
11:30 - 12:00,14205.66,20.66,14185.94,14214.24,14174.51,120
12:00 - 12:30,14216.97,11.31,14209.76,14249.67,14201.15,120
12:30 - 13:00,14236.46,19.49,14214.71,14251.93,14209.19,120
13:00 - 13:30,14269.27,32.81,14238.33,14279.46,14234.9,120
13:30 - 14:00,14213.52,-55.75,14270.57,14272.87,14160.53,120
14:00 - 14:30,14105.61,-107.91,14213.98,14220.07,14089.99,120
14:30 - 15:00,14047.69,-57.92,14104.5,14132.26,14010.67,120
15:00 - 15:30,14134.95,87.26,14047.58,14134.98,14027.03,120
15:30 - 16:00,14173.73,38.78,14153.73,14185.01,14129.12,120
16:00 - 16:30,14166.63,-7.1,14166.63,14166.63,14166.63,81
09:30 - 10:00,13990.02,-176.61,14195.12,14197.58,13967,120
10:00 - 10:30,13944.91,-45.11,13984.51,14005.48,13915.19,120
10:30 - 11:00,13929.28,-15.63,13945.07,13950.63,13908.13,120
11:00 - 11:30,14048.71,119.43,13924.95,14048.71,13889.25,120
11:30 - 12:00,14037.08,-11.63,14043.11,14054.11,14007.6,120
12:00 - 12:30,14095.14,58.06,14034.13,14111.51,14027.92,120
12:30 - 13:00,14065.12,-30.02,14093.14,14093.14,14041.79,120
13:00 - 13:30,14055.14,-9.98,14065.23,14076.12,14045.51,120
13:30 - 14:00,14077.17,22.03,14053.03,14100.96,14049.38,120
14:00 - 14:30,14086.18,9.01,14078.19,14098.97,14067.71,120
14:30 - 15:00,14089.63,3.45,14087.33,14099.1,14057.35,120
15:00 - 15:30,14103.86,14.23,14087.65,14109.45,14060.49,120
15:30 - 16:00,14073.74,-30.12,14104.49,14120.55,14069.03,120
16:00 - 16:30,14075.94,2.2,14075.94,14075.94,14075.94,81
09:30 - 10:00,14429.54,353.6,14239.06,14429.54,14239.06,120
10:00 - 10:30,14369,-60.54,14440.91,14440.91,14363.16,120
10:30 - 11:00,14226.39,-142.61,14374.55,14376.85,14216.71,120
11:00 - 11:30,14215.67,-10.72,14212.57,14239.75,14110.7,120
11:30 - 12:00,14221,5.33,14214.37,14244.31,14204,120
12:00 - 12:30,14261.61,40.61,14219.62,14294.73,14219.62,120
12:30 - 13:00,14245.7,-15.91,14257.16,14266.19,14236.42,120
13:00 - 13:30,14260.59,14.89,14246.37,14261.78,14235.05,120
13:30 - 14:00,14271.8,11.21,14260.14,14281.66,14254.66,120
14:00 - 14:30,14279.84,8.04,14270.51,14284.69,14258.57,120
14:30 - 15:00,14264.67,-15.17,14279.26,14286.17,14253.66,120
15:00 - 15:30,14260.34,-4.33,14264.08,14264.08,14212.56,120
15:30 - 16:00,14254.61,-5.73,14261.53,14279.17,14244.36,120
16:00 - 16:30,14258.43,3.82,14258.43,14258.43,14258.43,81
09:30 - 10:00,14005.47,-252.96,14010.9,14010.9,13912.62,120
10:00 - 10:30,13928.49,-76.98,14000.36,14024.56,13900.66,120
10:30 - 11:00,13947.4,18.91,13922.01,13960.77,13902.29,120
11:00 - 11:30,13937.4,-10,13942.79,13957.23,13902.59,120
11:30 - 12:00,13924.57,-12.83,13937.42,13972.74,13902.16,120
12:00 - 12:30,13973.26,48.69,13921.44,13973.26,13916.98,120
12:30 - 13:00,13998.81,25.55,13973.5,14011.13,13967.42,120
13:00 - 13:30,14016.14,17.33,13998.79,14053.62,13998.79,120
13:30 - 14:00,14004.18,-11.96,14016.25,14016.25,13977.46,120
14:00 - 14:30,14043.83,39.65,14004.4,14043.83,14004.4,120
14:30 - 15:00,14064.65,20.82,14043.57,14070.97,14033.91,120
15:00 - 15:30,14034.46,-30.19,14063.96,14064.09,14019.79,120
15:30 - 16:00,13952.28,-82.18,14034.06,14036.88,13952.28,120
16:00 - 16:30,13958.58,6.3,13958.58,13958.58,13958.58,81
09:30 - 10:00,13886.84,-71.74,14024.79,14056.92,13885.21,120
10:00 - 10:30,13965.34,78.5,13883.21,13965.34,13874.68,120
10:30 - 11:00,13964.87,-0.47,13960.75,13982.54,13925.54,120
11:00 - 11:30,14022.22,57.35,13971.03,14042.39,13968.78,120
11:30 - 12:00,14034.43,12.21,14011.67,14046.25,13965.88,120
12:00 - 12:30,13943.11,-91.32,14035.44,14047.83,13930.01,120
12:30 - 13:00,13952.94,9.83,13944.26,13952.94,13896.95,120
13:00 - 13:30,13942.11,-10.83,13952.5,13955.64,13933.02,120
13:30 - 14:00,13934.91,-7.2,13942.68,13954.69,13919.37,120
14:00 - 14:30,13944.7,9.79,13935,13972.72,13917.58,120
14:30 - 15:00,13920.87,-23.83,13943.27,13955.53,13908.7,120
15:00 - 15:30,13914.3,-6.57,13919.14,13921.39,13886.02,120
15:30 - 16:00,13893.71,-20.59,13923.91,13935.62,13893.71,120
16:00 - 16:30,13899.32,5.61,13899.32,13899.32,13899.32,81
09:30 - 10:00,14237.86,338.54,14079.28,14237.86,14079.28,120
10:00 - 10:30,14154.46,-83.4,14236.83,14249.5,14122.43,120
10:30 - 11:00,14160.5,6.04,14146.59,14186.85,14110.36,120
11:00 - 11:30,14161.13,0.63,14154.16,14189.19,14146.6,120
11:30 - 12:00,14163.07,1.94,14163.07,14200.4,14148.94,120
12:00 - 12:30,14158.64,-4.43,14165.54,14173.51,14151.42,120
12:30 - 13:00,14195.68,37.04,14157.73,14210.62,14153.03,120
13:00 - 13:30,14175.53,-20.15,14194.01,14197.27,14175.53,120
13:30 - 14:00,14140.49,-35.04,14174,14176.24,14125.12,120
14:00 - 14:30,14158.53,18.04,14143.61,14167.85,14125.11,120
14:30 - 15:00,14162.31,3.78,14159.85,14162.86,14120.26,120
15:00 - 15:30,14247.37,85.06,14160.31,14247.37,14160.31,120
15:30 - 16:00,14353.84,106.47,14245.54,14365.78,14245.54,120
16:00 - 16:30,14359.88,6.04,14359.88,14359.88,14359.88,81
09:30 - 10:00,14202.8,-157.08,14132.77,14236.29,14075.77,120
10:00 - 10:30,14241.6,38.8,14205.25,14251.52,14183.61,120
10:30 - 11:00,14384.62,143.02,14240.99,14396.24,14230.42,120
11:00 - 11:30,14427.12,42.5,14381.43,14439.59,14349.35,120
11:30 - 12:00,14503.48,76.36,14426.87,14503.48,14405.6,120
12:00 - 12:30,14493.75,-9.73,14504.35,14509.8,14471.72,120
12:30 - 13:00,14486.72,-7.03,14486.59,14509.67,14483.1,120
13:00 - 13:30,14428.08,-58.64,14485.76,14485.76,14408.54,120
13:30 - 14:00,14423.8,-4.28,14427.97,14433.84,14391.83,120
14:00 - 14:30,14303.89,-119.91,14423.44,14437.59,14303.89,120
14:30 - 15:00,14279.84,-24.05,14303.89,14359.24,14279.84,120
15:00 - 15:30,14342.02,62.18,14281.4,14342.02,14263.93,120
15:30 - 16:00,14381.47,39.45,14345.07,14423.11,14330.98,120
16:00 - 16:30,14388.28,6.81,14388.28,14388.28,14388.28,81
09:30 - 10:00,14283.14,-105.14,14106.49,14307.72,14077.95,120
10:00 - 10:30,14238.79,-44.35,14290.17,14293.23,14188.11,120
10:30 - 11:00,14117.5,-121.29,14236.46,14237.22,14112.52,120
11:00 - 11:30,13997.09,-120.41,14114.07,14119.72,13997.09,120
11:30 - 12:00,13997.85,0.76,14002.97,14042.93,13967.13,120
12:00 - 12:30,13971.73,-26.12,13997.06,14009.9,13971.73,120
12:30 - 13:00,14002.11,30.38,13973.19,14008.86,13945.7,120
13:00 - 13:30,14045.65,43.54,14002.59,14050.32,14002.59,120
13:30 - 14:00,14030.68,-14.97,14045.76,14066.42,14013.42,120
14:00 - 14:30,14075.26,44.58,14037.37,14094.2,14025.77,120
14:30 - 15:00,14026.48,-48.78,14078.89,14081.73,14022.75,120
15:00 - 15:30,14062.21,35.73,14034.5,14071.81,13999.42,120
15:30 - 16:00,13951.87,-110.34,14055.88,14074.69,13950.58,120
16:00 - 16:30,13940.06,-11.81,13940.06,13940.06,13940.06,81
09:30 - 10:00,14132.71,192.65,14212.91,14233.21,14120.26,120
10:00 - 10:30,14161.22,28.51,14136.81,14171.6,14112.95,120
10:30 - 11:00,14177.85,16.63,14156.95,14198.17,14156.95,120
11:00 - 11:30,14199.1,21.25,14179.35,14212.68,14157.01,120
11:30 - 12:00,14214.22,15.12,14199.82,14222.83,14199.82,120
12:00 - 12:30,14220.18,5.96,14214.33,14223.56,14202.01,120
12:30 - 13:00,14219.81,-0.37,14219.89,14227.41,14204.78,120
13:00 - 13:30,14230.04,10.23,14220.87,14230.04,14208.96,120
13:30 - 14:00,14230.26,0.22,14230.14,14241.62,14222.68,120
14:00 - 14:30,14241.73,11.47,14229.6,14244.98,14220.12,120
14:30 - 15:00,14260.6,18.87,14241.68,14264.75,14241.68,120
15:00 - 15:30,14265.73,5.13,14261.17,14271.08,14248.07,120
15:30 - 16:00,14281.63,15.9,14263.55,14304.99,14263.55,120
16:00 - 16:30,14288.16,6.53,14288.16,14288.16,14288.16,81
09:30 - 10:00,14371.97,83.81,14329.37,14422.42,14321.7,120
10:00 - 10:30,14367.22,-4.75,14383.35,14400.47,14356.65,120
10:30 - 11:00,14366.91,-0.31,14370.1,14405.62,14357.72,120
11:00 - 11:30,14365.23,-1.68,14363.52,14377.37,14355.63,120
11:30 - 12:00,14317.65,-47.58,14361.79,14362.02,14291.36,120
12:00 - 12:30,14373.39,55.74,14321.16,14376.24,14318.84,120
12:30 - 13:00,14310.14,-63.25,14375.68,14383.37,14245.88,120
13:00 - 13:30,14308.32,-1.82,14307.08,14369.94,14302.78,120
13:30 - 14:00,14252.08,-56.24,14310.97,14333.7,14241.24,120
14:00 - 14:30,14277.22,25.14,14251.35,14286.33,14238.69,120
14:30 - 15:00,14297.31,20.09,14276.57,14302.65,14261.52,120
15:00 - 15:30,14271.03,-26.28,14297.64,14302.67,14256.78,120
15:30 - 16:00,14252.01,-19.02,14271.98,14271.98,14244.02,120
16:00 - 16:30,14251.09,-0.92,14251.09,14251.09,14251.09,81
09:30 - 10:00,14302.42,51.33,14337.58,14363.62,14279.91,120
10:00 - 10:30,14306.08,3.66,14300.2,14309.77,14267.66,120
10:30 - 11:00,14340.63,34.55,14307.83,14363.3,14302.05,120
11:00 - 11:30,14267.17,-73.46,14340.45,14340.45,14242.75,120
11:30 - 12:00,14260.78,-6.39,14261.8,14276.04,14247.34,120
12:00 - 12:30,14290.97,30.19,14260.22,14290.97,14253.34,120
12:30 - 13:00,14327.98,37.01,14291.09,14328.69,14285.03,120
13:00 - 13:30,14346.35,18.37,14327.43,14347.2,14309.97,120
13:30 - 14:00,14387.4,41.05,14346.67,14388.45,14334.39,120
14:00 - 14:30,14385.45,-1.95,14386.38,14403.55,14377.53,120
14:30 - 15:00,14422.73,37.28,14386.31,14431.65,14386.07,120
15:00 - 15:30,14413.37,-9.36,14422.28,14422.28,14377.51,120
15:30 - 16:00,14410.54,-2.83,14415.92,14433.65,14407.58,120
16:00 - 16:30,14420.36,9.82,14420.36,14420.36,14420.36,81
09:30 - 10:00,14480.73,60.37,14491.98,14505.15,14404.64,120
10:00 - 10:30,14507.17,26.44,14477.84,14524.51,14443.85,120
10:30 - 11:00,14509.08,1.91,14505.71,14540.93,14505.71,120
11:00 - 11:30,14513.15,4.07,14508.83,14519.31,14487.06,120
11:30 - 12:00,14516.41,3.26,14512.39,14542.83,14509.89,120
12:00 - 12:30,14539.57,23.16,14513.06,14540.64,14503.26,120
12:30 - 13:00,14550.16,10.59,14538.53,14554.93,14537.8,120
13:00 - 13:30,14523.43,-26.73,14551,14551,14510.71,120
13:30 - 14:00,14540.53,17.1,14521.76,14541.56,14515.76,120
14:00 - 14:30,14560.6,20.07,14540.49,14562.79,14540.49,120
14:30 - 15:00,14596.6,36,14559.48,14603.74,14555.53,120
15:00 - 15:30,14588.67,-7.93,14596.98,14614.4,14588.67,120
15:30 - 16:00,14636.46,47.79,14589.14,14649.6,14589.14,120
16:00 - 16:30,14642.11,5.65,14642.11,14642.11,14642.11,81
09:30 - 10:00,14764.85,122.74,14767.64,14841.01,14752.24,120
10:00 - 10:30,14780.66,15.81,14760.55,14841.07,14743.85,120
10:30 - 11:00,14660.04,-120.62,14784.55,14801.39,14658.66,120
11:00 - 11:30,14764.48,104.44,14666.24,14769.41,14663.66,120
11:30 - 12:00,14787.24,22.76,14759.38,14800.8,14759.38,120
12:00 - 12:30,14771.25,-15.99,14789.9,14813.95,14760.04,120
12:30 - 13:00,14799.5,28.25,14770.42,14802.21,14766.58,120
13:00 - 13:30,14803.95,4.45,14798.41,14812.38,14789.74,120
13:30 - 14:00,14807.85,3.9,14802.55,14819.98,14790.46,120
14:00 - 14:30,14843.32,35.47,14808.9,14855.86,14808.9,120
14:30 - 15:00,14839.38,-3.94,14844.38,14851.98,14835.27,120
15:00 - 15:30,14821.06,-18.32,14841.75,14855.98,14800.34,120
15:30 - 16:00,14795.31,-25.75,14822.42,14831.42,14793.48,120
16:00 - 16:30,14798.29,2.98,14798.29,14798.29,14798.29,81
09:30 - 10:00,15070.4,272.11,15003,15094.44,15002.14,120
10:00 - 10:30,15085.1,14.7,15074.48,15103.67,15060.79,120
10:30 - 11:00,15123.92,38.82,15089.29,15132.37,15088.49,120
11:00 - 11:30,15163.18,39.26,15123.51,15163.18,15093.39,120
11:30 - 12:00,15152.59,-10.59,15161.92,15175.56,15141.15,120
12:00 - 12:30,15169.15,16.56,15152.08,15183.27,15152.08,120
12:30 - 13:00,15181.57,12.42,15168.59,15196.17,15168.59,120
13:00 - 13:30,15194.47,12.9,15182.79,15210.36,15181.35,120
13:30 - 14:00,15174.18,-20.29,15191.21,15193.95,15170.53,120
14:00 - 14:30,15178.18,4,15175.9,15187.82,15161.2,120
14:30 - 15:00,15195.76,17.58,15177.49,15205.91,15166.37,120
15:00 - 15:30,15216.99,21.23,15195.44,15219.35,15193.4,120
15:30 - 16:00,15229.94,12.95,15217.73,15257.93,15210.36,120
16:00 - 16:30,15228.11,-1.83,15228.11,15228.11,15228.11,81
09:30 - 10:00,15041.58,-186.53,15114.81,15114.81,14950.3,120
10:00 - 10:30,15016.36,-25.22,15044.47,15061.87,14955.48,120
10:30 - 11:00,14968.43,-47.93,15012.19,15019.26,14931.25,120
11:00 - 11:30,14910.27,-58.16,14955.14,14991.1,14910.27,120
11:30 - 12:00,14855.88,-54.39,14903.62,14937.3,14855.88,120
12:00 - 12:30,14782.45,-73.43,14852.74,14852.74,14782.45,120
12:30 - 13:00,14849.47,67.02,14784.36,14849.47,14767.13,120
13:00 - 13:30,14821.16,-28.31,14846.11,14851.92,14818.18,120
13:30 - 14:00,14819.29,-1.87,14812.72,14833.88,14803.15,120
14:00 - 14:30,14837.5,18.21,14820.34,14857.12,14809.82,120
14:30 - 15:00,14806.33,-31.17,14838.37,14854.8,14798.3,120
15:00 - 15:30,14849.05,42.72,14807.43,14865.85,14806.43,120
15:30 - 16:00,14794.17,-54.88,14848.72,14858.56,14794.17,120
16:00 - 16:30,14780.74,-13.43,14780.48,14780.74,14780.48,81
09:30 - 10:00,14548.25,-232.49,14562.98,14613.33,14520.2,120
